,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,price,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,total_beds,price_per_person
2055,37067343,within an hour,100.0,100.0,No,Yes,Outram,1.28331,103.84547,Entire home/apt,4,1.0,1.0,180.0,Yes,13,0,0,4.08,4.31,4.31,4.46,4.23,4.85,4.0,No,0.47,1.0,45.0
2068,37344187,Unknown,0.0,0.0,No,Yes,Downtown Core,1.28138,103.85332,Hotel room,2,1.0,1.0,220.0,Yes,0,0,0,,,,,,,,Yes,,2.0,110.0
2070,37367374,within a few hours,88.0,96.0,No,Yes,Kallang,1.30899,103.86128,Private room,1,3.0,1.0,59.0,Yes,0,0,0,,,,,,,,Yes,,1.0,59.0
2071,37375089,within a few hours,97.0,31.0,No,Yes,Downtown Core,1.27338,103.84546,Entire home/apt,2,1.0,1.0,148.0,Yes,0,0,0,,,,,,,,No,,1.0,74.0
2073,37435377,within an hour,100.0,97.0,No,Yes,Kallang,1.31116,103.85811,Private room,1,1.0,1.0,69.0,Yes,2,0,0,4.5,5.0,4.5,5.0,5.0,5.0,4.5,No,0.07,1.0,69.0
2074,37444884,within a few hours,88.0,96.0,No,Yes,Outram,1.2841,103.84253,Private room,1,1.0,1.0,70.0,Yes,0,0,0,,,,,,,,Yes,,1.0,70.0
2075,37498999,a few days or more,13.0,100.0,No,Yes,Kallang,1.31431,103.87234,Shared room,1,1.0,1.0,54.0,Yes,0,0,0,,,,,,,,Yes,,1.0,54.0
2078,37545814,a few days or more,13.0,100.0,No,Yes,Kallang,1.31483,103.8727,Shared room,1,1.0,1.0,48.0,Yes,1,0,0,0.0,,,,,,,Yes,0.04,1.0,48.0
2081,37572690,within a few hours,97.0,31.0,No,Yes,Downtown Core,1.29492,103.85416,Entire home/apt,2,1.0,1.0,210.0,Yes,0,0,0,,,,,,,,No,,1.0,105.0
2083,37578949,within a day,54.0,96.0,No,Yes,Outram,1.28376,103.84555,Entire home/apt,2,1.0,,150.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.04,,75.0
2084,37579558,within an hour,100.0,100.0,Yes,Yes,Outram,1.28176,103.84567,Entire home/apt,4,1.0,,213.0,Yes,2,0,0,4.5,4.5,5.0,5.0,5.0,5.0,4.5,No,0.09,,53.25
2086,37586357,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.31045,103.86321,Private room,1,3.0,1.0,46.0,Yes,0,0,0,,,,,,,,Yes,,1.0,46.0
2093,37655038,within a day,54.0,96.0,No,Yes,Outram,1.28244,103.8469,Entire home/apt,2,1.0,,150.0,Yes,23,5,1,4.78,4.78,4.91,4.83,4.78,4.74,4.61,No,0.87,,75.0
2095,37721714,within a day,54.0,96.0,No,Yes,Outram,1.28338,103.84499,Entire home/apt,2,1.0,,179.0,Yes,2,0,0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,No,0.07,,89.5
2096,37738606,a few days or more,0.0,0.0,No,No,Geylang,1.31441,103.88661,Private room,1,2.5,3.0,65.0,Yes,0,0,0,,,,,,,,Yes,,3.0,65.0
2098,37757787,Unknown,72.77864583333333,100.0,No,Yes,Kallang,1.31114,103.873,Hotel room,2,2.0,1.0,110.0,Yes,3,1,0,3.67,4.0,3.0,3.67,3.67,4.0,3.67,Yes,0.12,1.0,55.0
2099,37788787,within a few hours,100.0,89.0,Yes,Yes,Kallang,1.31357,103.85742,Entire home/apt,2,1.0,,82.0,Yes,3,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.13,,41.0
2100,37789401,within a few hours,100.0,89.0,Yes,Yes,Kallang,1.31227,103.85819,Entire home/apt,2,1.0,1.0,94.0,Yes,1,1,0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,Yes,0.17,1.0,47.0
2101,37790507,within a few hours,100.0,89.0,Yes,Yes,Rochor,1.30318,103.86115,Entire home/apt,4,1.0,2.0,136.0,Yes,2,1,0,5.0,5.0,5.0,5.0,4.5,5.0,4.5,Yes,0.09,4.0,34.0
2102,37792385,within an hour,100.0,100.0,Yes,Yes,Outram,1.28148,103.84624,Entire home/apt,2,1.0,1.0,160.0,Yes,0,0,0,,,,,,,,No,,1.0,80.0
2103,37794307,within a few hours,88.0,96.0,No,Yes,Outram,1.28305,103.84279,Private room,1,2.0,1.0,59.0,Yes,0,0,0,,,,,,,,Yes,,1.0,59.0
2104,37812421,within an hour,100.0,100.0,Yes,Yes,Outram,1.28149,103.84698,Entire home/apt,2,1.0,,179.0,Yes,0,0,0,,,,,,,,No,,,89.5
2105,37812795,within an hour,100.0,100.0,Yes,Yes,Outram,1.28139,103.84737,Entire home/apt,2,1.0,,147.0,Yes,1,0,0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,No,0.04,,73.5
2113,37924217,a few days or more,1.0,13.0,No,Yes,Rochor,1.3042,103.85488,Private room,2,1.0,1.0,140.0,Yes,0,0,0,,,,,,,,No,,2.0,70.0
2114,37924392,within a few hours,100.0,89.0,Yes,Yes,Kallang,1.31377,103.85808,Entire home/apt,2,1.0,1.0,120.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,Yes,0.04,1.0,60.0
2116,37945388,within an hour,100.0,97.0,No,Yes,Outram,1.2842,103.84255,Private room,1,1.0,1.0,69.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.04,1.0,69.0
2119,37958355,within a few hours,95.0,41.0,No,Yes,Downtown Core,1.27384,103.84411,Entire home/apt,2,1.0,1.0,181.0,Yes,0,0,0,,,,,,,,No,,1.0,90.5
2120,37980033,a few days or more,1.0,13.0,No,Yes,Rochor,1.30636,103.85447,Private room,2,1.0,1.0,140.0,Yes,1,1,0,1.0,1.0,3.0,5.0,1.0,3.0,3.0,No,0.1,2.0,70.0
2121,37981411,a few days or more,1.0,13.0,No,Yes,Rochor,1.30619,103.85316,Private room,2,1.0,1.0,140.0,Yes,1,0,0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,No,0.04,2.0,70.0
2122,37981670,a few days or more,1.0,13.0,No,Yes,Rochor,1.30464,103.85324,Private room,2,1.0,1.0,140.0,Yes,0,0,0,,,,,,,,No,,2.0,70.0
2123,37981883,a few days or more,1.0,13.0,No,Yes,Rochor,1.30418,103.8535,Private room,2,1.0,1.0,155.0,Yes,0,0,0,,,,,,,,No,,1.0,77.5
2124,37982840,a few days or more,1.0,13.0,No,Yes,Rochor,1.30422,103.85366,Private room,2,1.0,1.0,155.0,Yes,0,0,0,,,,,,,,No,,1.0,77.5
2125,37983056,a few days or more,1.0,13.0,No,Yes,Rochor,1.3049,103.85297,Private room,2,1.0,1.0,155.0,Yes,0,0,0,,,,,,,,No,,1.0,77.5
2133,38005247,within a few hours,90.0,91.0,Yes,Yes,Geylang,1.3147,103.88163,Private room,1,3.0,1.0,39.0,Yes,1,0,0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,Yes,0.04,1.0,39.0
2135,38026889,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29815,103.85254,Entire home/apt,2,1.0,1.0,135.0,Yes,11,7,1,4.91,4.91,5.0,5.0,5.0,5.0,4.73,Yes,0.44,,67.5
2138,38035489,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.31068,103.86118,Private room,1,3.0,1.0,49.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.04,1.0,49.0
2139,38049336,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.31083,103.86108,Private room,1,3.0,1.0,59.0,Yes,2,0,0,5.0,5.0,5.0,5.0,3.5,5.0,4.5,Yes,0.07,1.0,59.0
2147,38136195,within an hour,100.0,99.0,Yes,Yes,Downtown Core,1.29722,103.85346,Private room,2,1.0,,135.0,Yes,1,0,0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,Yes,0.04,,67.5
2149,38165951,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27584,103.84549,Entire home/apt,2,1.0,1.0,172.0,Yes,0,0,0,,,,,,,,Yes,,1.0,86.0
2150,38166428,within a few hours,100.0,89.0,Yes,Yes,Geylang,1.32001,103.88205,Entire home/apt,2,1.0,1.0,115.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.06,1.0,57.5
2151,38166684,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27533,103.84535,Entire home/apt,2,1.0,,134.0,Yes,0,0,0,,,,,,,,No,,,67.0
2152,38168505,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.2754,103.84577,Entire home/apt,2,1.0,1.0,134.0,Yes,0,0,0,,,,,,,,No,,1.0,67.0
2153,38171044,within a few hours,95.0,41.0,No,Yes,Downtown Core,1.27391,103.84374,Entire home/apt,2,1.0,,170.0,Yes,0,0,0,,,,,,,,No,,,85.0
2155,38203576,within a few hours,87.0,0.0,No,No,Downtown Core,1.28155,103.85346,Entire home/apt,1,1.0,,105.0,Yes,0,0,0,,,,,,,,No,,,105.0
2164,38359537,a few days or more,33.0,100.0,No,No,Kallang,1.30316,103.86171,Entire home/apt,5,1.0,2.0,150.0,Yes,0,0,0,,,,,,,,Yes,,6.0,30.0
2166,38364769,within a few hours,97.0,31.0,No,Yes,Downtown Core,1.29672,103.85431,Entire home/apt,2,1.0,1.0,220.0,Yes,0,0,0,,,,,,,,No,,2.0,110.0
2167,38371921,within a few hours,97.0,31.0,No,Yes,Outram,1.28275,103.84503,Entire home/apt,2,1.0,1.0,190.0,Yes,0,0,0,,,,,,,,No,,2.0,95.0
2168,38388737,within a day,74.0,96.0,No,Yes,Rochor,1.3052,103.85982,Private room,1,1.0,1.0,149.0,Yes,1,1,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,Yes,0.08,1.0,149.0
2170,38407910,within a few hours,100.0,84.0,No,Yes,Geylang,1.31303,103.88745,Entire home/apt,2,1.0,1.0,72.0,Yes,7,0,0,5.0,5.0,5.0,4.71,5.0,4.71,4.71,No,0.26,1.0,36.0
2175,38478522,within a few hours,88.0,96.0,No,Yes,Geylang,1.3155,103.88063,Private room,1,3.0,1.0,59.0,Yes,0,0,0,,,,,,,,No,,1.0,59.0
2176,38496138,within a few hours,100.0,89.0,Yes,Yes,Kallang,1.30284,103.8634,Entire home/apt,2,1.0,,96.0,Yes,2,0,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,Yes,0.09,,48.0
2180,38530815,within an hour,100.0,97.0,No,Yes,Outram,1.28513,103.84156,Private room,1,2.0,1.0,59.0,Yes,1,0,0,3.0,4.0,3.0,2.0,5.0,5.0,4.0,No,0.04,1.0,59.0
2183,38589727,within a few hours,100.0,84.0,No,Yes,Geylang,1.31476,103.88796,Entire home/apt,2,1.0,1.0,88.0,Yes,0,0,0,,,,,,,,No,,1.0,44.0
2184,38592775,within a few hours,100.0,84.0,No,Yes,Geylang,1.31375,103.88802,Entire home/apt,2,1.0,1.0,88.0,Yes,0,0,0,,,,,,,,No,,1.0,44.0
2185,38632350,a few days or more,0.0,0.0,No,Yes,Geylang,1.31401,103.88586,Entire home/apt,2,1.0,1.0,79.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.04,1.0,39.5
2186,38639800,within an hour,100.0,97.0,No,Yes,Outram,1.28352,103.8432,Private room,1,1.0,1.0,69.0,Yes,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.17,1.0,69.0
2191,38689712,a few days or more,0.0,0.0,No,Yes,Geylang,1.31518,103.88841,Entire home/apt,2,1.0,1.0,90.0,Yes,4,0,0,4.5,4.75,4.75,4.75,4.0,3.75,4.0,No,0.15,1.0,45.0
2192,38692545,a few days or more,0.0,0.0,No,Yes,Geylang,1.31621,103.88645,Entire home/apt,2,1.0,1.0,65.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.05,1.0,32.5
2193,38712337,a few days or more,0.0,0.0,No,Yes,Geylang,1.31721,103.88849,Entire home/apt,2,1.0,1.0,90.0,Yes,0,0,0,,,,,,,,No,,1.0,45.0
2194,38736956,within a few hours,100.0,89.0,Yes,Yes,Kallang,1.31394,103.85861,Entire home/apt,4,1.0,2.0,149.0,Yes,0,0,0,,,,,,,,Yes,,2.0,37.25
2205,38910295,within a few hours,88.0,96.0,No,Yes,Kallang,1.31068,103.86118,Private room,1,3.0,1.0,49.0,Yes,1,0,0,3.0,4.0,2.0,5.0,5.0,4.0,4.0,Yes,0.04,1.0,49.0
2206,38911774,within a few hours,100.0,89.0,Yes,Yes,Kallang,1.31189,103.86001,Entire home/apt,2,1.0,1.0,115.0,Yes,0,0,0,,,,,,,,Yes,,1.0,57.5
2207,38912342,within a few hours,100.0,89.0,Yes,Yes,Kallang,1.31246,103.85964,Entire home/apt,2,1.0,1.0,120.0,Yes,0,0,0,,,,,,,,Yes,,1.0,60.0
2208,38914093,within a day,74.0,96.0,No,Yes,Rochor,1.3045,103.85812,Hotel room,2,1.0,1.0,149.0,Yes,1,0,0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,Yes,0.04,2.0,74.5
2211,38916143,within a day,74.0,96.0,No,Yes,Rochor,1.30342,103.85841,Hotel room,2,1.0,1.0,165.0,Yes,9,2,0,4.33,4.11,4.22,4.33,4.22,4.56,4.22,Yes,0.38,2.0,82.5
2212,38935611,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.3119,103.86136,Private room,1,3.0,1.0,49.0,Yes,3,2,0,5.0,4.67,4.67,5.0,4.67,5.0,5.0,Yes,0.22,1.0,49.0
2213,38939902,within a day,74.0,96.0,No,Yes,Rochor,1.30488,103.85845,Hotel room,2,1.0,1.0,147.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,Yes,0.05,1.0,73.5
2215,38965851,within a few hours,80.0,25.0,No,No,Downtown Core,1.28956,103.85074,Private room,1,1.0,1.0,157.0,Yes,5,1,0,4.8,4.8,4.6,4.8,4.8,5.0,4.6,No,0.19,1.0,157.0
2216,38986386,within a day,74.0,96.0,No,Yes,Rochor,1.30329,103.85847,Hotel room,2,1.0,1.0,217.0,Yes,3,0,0,4.67,4.67,4.67,5.0,4.67,4.67,4.33,Yes,0.12,1.0,108.5
2217,38986391,within an hour,100.0,97.0,No,Yes,Kallang,1.31189,103.86202,Private room,1,3.0,1.0,59.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.04,1.0,59.0
2218,38986709,within a day,74.0,96.0,No,Yes,Rochor,1.30442,103.85835,Hotel room,2,1.0,1.0,163.0,Yes,5,0,0,4.0,4.0,4.2,4.2,4.2,4.2,4.0,Yes,0.21,1.0,81.5
2219,38987378,within a day,80.0,81.0,No,Yes,Kallang,1.31119,103.86019,Private room,1,3.0,1.0,49.0,Yes,0,0,0,,,,,,,,Yes,,1.0,49.0
2220,38987390,within a day,74.0,96.0,No,Yes,Rochor,1.30303,103.85958,Private room,2,1.0,1.0,187.0,Yes,0,0,0,,,,,,,,Yes,,2.0,93.5
2222,39014250,within a day,74.0,96.0,No,Yes,Rochor,1.30456,103.85851,Hotel room,2,1.0,1.0,188.0,Yes,0,0,0,,,,,,,,Yes,,1.0,94.0
2223,39014610,within a day,74.0,96.0,No,Yes,Rochor,1.30457,103.86025,Hotel room,3,1.0,1.0,261.0,Yes,2,1,0,5.0,4.5,5.0,5.0,5.0,5.0,4.0,Yes,0.16,2.0,87.0
2227,39062013,a few days or more,0.0,0.0,No,No,Kallang,1.31688,103.86045,Private room,2,1.0,1.0,86.0,Yes,2,0,0,4.5,5.0,4.5,5.0,5.0,5.0,5.0,No,0.07,1.0,43.0
2228,39063539,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27429,103.84513,Entire home/apt,2,1.0,1.0,139.0,Yes,0,0,0,,,,,,,,Yes,,1.0,69.5
2232,39095087,a few days or more,0.0,0.0,No,No,Kallang,1.31713,103.86046,Private room,2,1.0,1.0,86.0,Yes,0,0,0,,,,,,,,No,,1.0,43.0
2234,39115031,within a few hours,88.0,96.0,No,Yes,Kallang,1.31158,103.8609,Private room,1,3.0,1.0,49.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.04,1.0,49.0
2237,39119453,within an hour,100.0,100.0,Yes,Yes,Outram,1.28287,103.84692,Entire home/apt,4,1.0,1.0,205.0,Yes,3,0,0,4.33,4.33,4.33,4.33,4.33,5.0,3.33,No,0.13,1.0,51.25
2238,39121505,within an hour,100.0,100.0,Yes,Yes,Outram,1.28169,103.84496,Entire home/apt,2,1.0,,150.0,Yes,0,0,0,,,,,,,,No,,,75.0
2252,39308924,a few days or more,10.0,100.0,No,No,Geylang,1.317,103.8789,Entire home/apt,5,1.5,2.0,160.0,Yes,30,0,0,4.7,4.97,4.67,4.77,4.77,4.77,4.7,No,1.13,6.0,32.0
2257,39345579,within a day,80.0,81.0,No,Yes,Kallang,1.3097,103.86076,Private room,1,3.0,1.0,49.0,Yes,0,0,0,,,,,,,,No,,1.0,49.0
2260,39380253,within an hour,100.0,97.0,No,Yes,Kallang,1.30959,103.86141,Private room,1,3.0,1.0,49.0,Yes,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.08,1.0,49.0
2273,39451454,within an hour,100.0,55.79398359161349,No,Yes,Geylang,1.3114,103.88156,Private room,3,1.0,1.0,90.0,Yes,5,0,0,4.4,4.8,4.0,4.8,4.8,4.6,4.8,Yes,0.19,2.0,30.0
2274,39451764,within an hour,100.0,97.0,No,Yes,Kallang,1.30953,103.86042,Private room,1,3.0,1.0,49.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.05,1.0,49.0
2275,39488084,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.30973,103.86054,Private room,1,3.0,1.0,49.0,Yes,2,0,0,4.0,3.5,3.0,5.0,2.5,5.0,4.0,Yes,0.08,1.0,49.0
2276,39488323,within a few hours,100.0,72.0,Yes,Yes,Kallang,1.31592,103.85406,Private room,3,2.5,1.0,60.0,Yes,3,1,0,4.67,5.0,5.0,5.0,5.0,5.0,5.0,No,0.15,1.0,20.0
2277,39489668,within a few hours,100.0,72.0,Yes,Yes,Kallang,1.31549,103.85255,Private room,4,2.5,1.0,69.0,Yes,0,0,0,,,,,,,,No,,2.0,17.25
2278,39589304,within a day,74.0,96.0,No,Yes,Rochor,1.30507,103.85975,Private room,3,1.0,1.0,232.0,Yes,3,1,0,4.33,4.67,4.67,5.0,4.67,4.67,4.33,Yes,0.12,3.0,77.33333333333333
2280,39612331,within a day,54.0,96.0,No,Yes,Outram,1.28148,103.84641,Entire home/apt,4,1.0,1.0,156.0,Yes,18,1,0,4.78,4.83,4.67,5.0,4.89,5.0,4.78,No,0.86,1.0,39.0
2281,39612598,within a few hours,90.0,91.0,Yes,Yes,Geylang,1.3147,103.88163,Private room,1,3.0,1.0,39.0,Yes,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,Yes,0.08,1.0,39.0
2282,39617089,within a few hours,100.0,89.0,Yes,Yes,Kallang,1.31347,103.85777,Entire home/apt,2,1.0,1.0,120.0,Yes,0,0,0,,,,,,,,Yes,,1.0,60.0
2283,39638066,within an hour,100.0,97.0,No,Yes,Kallang,1.30968,103.86086,Private room,1,3.0,1.0,49.0,Yes,4,2,0,4.5,4.5,4.0,4.25,4.5,4.0,4.5,No,0.16,1.0,49.0
2288,39653480,within a day,80.0,81.0,No,Yes,Kallang,1.3109,103.86021,Private room,1,3.0,1.0,49.0,Yes,0,0,0,,,,,,,,Yes,,1.0,49.0
2289,39655270,within a few hours,100.0,89.0,Yes,Yes,Kallang,1.31386,103.85931,Entire home/apt,4,1.0,2.0,149.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.04,4.0,37.25
2290,39657837,Unknown,72.77864583333333,55.79398359161349,No,Yes,Downtown Core,1.27316,103.84638,Entire home/apt,4,1.0,1.0,180.0,Yes,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.12,2.0,45.0
2293,39692652,within a few hours,100.0,84.0,No,Yes,Geylang,1.31579,103.88799,Entire home/apt,2,1.0,1.0,68.0,Yes,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.08,1.0,34.0
2294,39716810,within a day,54.0,96.0,No,Yes,Outram,1.28204,103.84668,Entire home/apt,4,1.0,1.0,189.0,Yes,11,0,0,4.82,4.91,4.55,5.0,5.0,4.82,4.18,No,0.56,1.0,47.25
2295,39731410,within an hour,100.0,100.0,Yes,Yes,Outram,1.2815,103.84713,Entire home/apt,4,1.0,1.0,172.0,Yes,2,0,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,No,0.08,2.0,43.0
2300,39804543,within an hour,100.0,55.79398359161349,No,Yes,Geylang,1.31208,103.8831,Private room,2,1.0,1.0,64.0,Yes,1,0,0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,Yes,0.04,1.0,32.0
2302,39822559,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.30965,103.86186,Private room,1,3.0,1.0,49.0,Yes,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.1,1.0,49.0
2310,39998784,Unknown,0.0,0.0,No,No,Kallang,1.30748,103.86613,Shared room,2,1.0,1.0,80.0,No,0,0,0,,,,,,,,No,,2.0,40.0
2314,40070955,within a few hours,95.0,41.0,No,Yes,Geylang,1.30983,103.87611,Entire home/apt,5,1.0,2.0,300.0,Yes,0,0,0,,,,,,,,No,,4.0,60.0
2316,40113996,within a few hours,100.0,91.0,No,Yes,Kallang,1.32744,103.86243,Private room,2,1.0,1.0,30.0,Yes,0,0,0,,,,,,,,Yes,,1.0,15.0
2317,40120214,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27996,103.8464,Entire home/apt,2,1.0,1.0,157.0,Yes,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.09,1.0,78.5
2318,40120307,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.2748,103.84702,Entire home/apt,2,1.0,,125.0,Yes,4,0,0,3.5,4.0,3.25,3.75,4.0,4.25,3.5,No,0.17,,62.5
2325,40202857,within a few hours,100.0,91.0,No,Yes,Kallang,1.32588,103.86234,Private room,2,2.0,,40.0,Yes,2,1,0,4.0,3.0,3.0,4.5,4.5,3.5,4.5,Yes,0.08,,20.0
2326,40211954,within a few hours,90.0,91.0,Yes,Yes,Kallang,1.31131,103.86041,Private room,1,3.0,1.0,49.0,Yes,1,0,0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,Yes,0.05,1.0,49.0
2327,40213569,a few days or more,0.0,0.0,No,Yes,Downtown Core,1.27634,103.84507,Private room,4,1.5,,118.0,Yes,4,0,0,4.75,4.75,4.5,4.75,4.75,5.0,4.75,No,0.16,,29.5
2330,40226189,within a day,80.0,81.0,No,Yes,Kallang,1.31234,103.8578,Private room,1,2.0,1.0,59.0,Yes,2,0,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,Yes,0.08,1.0,59.0
2331,40242532,a few days or more,0.0,55.79398359161349,No,No,Geylang,1.31399,103.88274,Private room,1,1.0,1.0,46.0,Yes,1,0,0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,Yes,0.04,1.0,46.0
2347,40384948,a few days or more,14.0,0.0,No,Yes,Geylang,1.31399,103.89803,Private room,1,1.0,1.0,70.0,Yes,0,0,0,,,,,,,,Yes,,,70.0
2348,40389032,within a few hours,87.0,0.0,No,No,Downtown Core,1.2799,103.85316,Entire home/apt,1,1.0,1.0,167.0,Yes,0,0,0,,,,,,,,No,,1.0,167.0
2374,40551114,within a day,80.0,81.0,No,Yes,Kallang,1.31017,103.85999,Private room,1,3.0,1.0,49.0,Yes,0,0,0,,,,,,,,Yes,,1.0,49.0
2376,40567661,within an hour,100.0,97.0,No,Yes,Outram,1.28313,103.84159,Private room,1,2.0,1.0,59.0,Yes,0,0,0,,,,,,,,No,,1.0,59.0
2387,40634584,within an hour,100.0,0.0,No,Yes,Downtown Core,1.28021,103.85311,Private room,2,1.5,1.0,200.0,Yes,0,0,0,,,,,,,,No,,,100.0
2388,40641165,a few days or more,0.0,0.0,No,Yes,Outram,1.27947,103.84099,Shared room,2,1.0,1.0,65.0,Yes,0,0,0,,,,,,,,No,,1.0,32.5
2390,40641778,a few days or more,0.0,0.0,No,Yes,Outram,1.27947,103.84022,Shared room,2,1.0,1.0,85.0,Yes,0,0,0,,,,,,,,No,,1.0,42.5
2398,40692679,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.27529,103.84388,Entire home/apt,3,2.0,2.0,179.0,Yes,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,No,0.13,4.0,59.666666666666664
2402,40712363,within a few hours,100.0,89.0,Yes,Yes,Downtown Core,1.28028,103.8487,Entire home/apt,2,1.0,1.0,148.0,Yes,0,0,0,,,,,,,,Yes,,1.0,74.0
2408,40736423,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29919,103.8537,Entire home/apt,2,1.0,1.0,155.0,Yes,2,1,0,4.5,4.5,5.0,5.0,4.0,5.0,4.0,Yes,0.08,1.0,77.5
2409,40736566,within an hour,100.0,99.0,Yes,Yes,Downtown Core,1.2974,103.85334,Entire home/apt,2,1.0,1.0,155.0,Yes,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Yes,0.09,1.0,77.5
2421,40797770,within a few hours,100.0,84.0,No,Yes,Geylang,1.314,103.88839,Entire home/apt,2,1.0,1.0,88.0,Yes,0,0,0,,,,,,,,No,,1.0,44.0
2435,40875632,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29754,103.85168,Entire home/apt,2,1.0,1.0,201.0,Yes,2,2,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,Yes,2.0,1.0,100.5
2444,40904925,within a day,75.0,100.0,No,Yes,Outram,1.28155,103.84501,Shared room,4,2.5,1.0,101.0,Yes,2,0,0,4.5,5.0,4.5,5.0,4.5,5.0,4.0,No,0.08,4.0,25.25
2449,40921448,a few days or more,40.0,57.0,No,Yes,Outram,1.28396,103.83961,Entire home/apt,3,1.0,1.0,228.0,Yes,2,0,0,5.0,4.5,5.0,4.5,5.0,5.0,4.5,No,0.08,1.0,76.0
2459,40974119,Unknown,72.77864583333333,0.0,No,No,Kallang,1.29963,103.86129,Entire home/apt,4,1.0,1.0,158.0,Yes,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,No,0.04,2.0,39.5
2467,41019742,a few days or more,42.0,9.0,No,Yes,Kallang,1.3118,103.85934,Private room,2,1.5,1.0,163.0,Yes,2,0,0,4.5,3.5,4.0,5.0,5.0,5.0,4.5,No,0.08,,81.5
2469,41032819,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29684,103.85194,Entire home/apt,2,1.0,1.0,155.0,Yes,12,7,1,4.92,5.0,5.0,5.0,5.0,4.92,5.0,Yes,0.51,1.0,77.5
2472,41033189,within an hour,100.0,99.0,Yes,Yes,Rochor,1.29918,103.85212,Entire home/apt,2,1.0,1.0,135.0,Yes,5,4,0,5.0,5.0,5.0,5.0,5.0,4.8,4.8,Yes,0.36,1.0,67.5
